29;A hydrocarbon containing an ... inside the carbon chain is called an ester.;oxygen;;
30;Esters can also be called �.;ethers;;
31;... has a signle oxygen in the middle of a carbon chain.;Ether;;
32;� have one oxygen in the middle of a carbon chain and a second as part of a carbonyl.;esters;;
33;Esters are like ether mixed with a �.;ketone;;
34;The ... group is a terminal NH2 group.;amine;;
35;The amine group is a ... NH2 group.;terminal;;
36;The amine group is a terminal ... group.;NH2;;
nr #44;Hydrocarbon Deivatives;answer;30;
1;IUPAC stands for the � � of � and � �.;International Union of Pure and Applied Chemistry;;
2;� stands for the International Union of Pure and Applied Chemistry.;IUPAC;;
3;IUPAC standarizes chemical �.;nomenclature;;
4;IUPAC nomenclature allows you to know the chemical � from the name.;structure;;
5;The first step in naming an organic chemical is to give the chain �.;length;;
6;The ... step in naming an organic chemical is to give the chain length.;first;;
7;The second step in naming an organic chemical is to give it a � which describes the functional group.;suffix;;
8;"Alcohols have the suffix ""-�"".";"""-ol""";;
9;"Aldehydes have the suffix ""-�"".";"""-al""";;
10;"Ketones have the suffix ""-�"".";"""-one""";;
11;"Amines have the suffix ""-�"".";"""-amine""";;
12;"Carboxylic acids have names ending ""-�"" acid instead of ""-ylic"" acid.";"""-oic""";;
13;Each ... group has a name that defines the suffix of a molecule.;functional;;
14;A ... functional group defines the suffix used for naming molecules with that group.;parent;;
15;A parent functional group defines the ... used for naming molecules with that group.;suffix;;
16;A parent functional group defines the suffix used for ... molecules with that group.;naming;;
17;Certain groups have ... over others when choosing the name suffix.;precedence;;
18;The most weighted group when naming is the � � group.;carboxylic acid;;
19;The precendence of functional groups when naming a hydrocarbon is listed by �.;IUPAC;;
20;When naming molecules according to ... standards all functional groups must be named and the carbon number at which they are bound must be given.;IUPAC;;
21;If a � functional group is at carbon 1, we leave the number out of the molecule name.;parent;;
nr #45;Polymers;answer;50;
1;... are chains or sometimes 3D networks of repeating organic units called monomers.;Polymers;;
2;Polymers are chains or sometimes 3D networks of repeating organic units called �.;monomers;;
3;Polymers are chains or sometimes 3D networks of ... organic units called monomers.;repeating;;
4;To make a ... a molecule that can easily bond to another identical molecule at two points.;polymer;;
5;To make a polymer a molecule that can easily bond to another ... molecule at two points.;identical;;
6;To make a polymer a molecule that can easily ... to another identical molecule at two points.;bond;;
7;Polyethylene is an �, it has an -ene because it's monomer is ethelene.;alkane;;
8;Polyethylene is an alkane, it has an -ene because it's monomer is ....;ethelene;;
9;... polymers change chemically during a curing process and cannot be melted down and re-formed.;Theromset;;
10;Theromset polymers change chemically during a ... process and cannot be melted down and re-formed.;curing;;
11;Theromset polymers change chemically during a curing process and ... be melted down and re-formed.;cannot;;
12;Polyethylene can be converted into a ... polymer by introducing cross-links.;thermoset;;
13;Polyethylene can be converted into a thermoset polymer by introducing �-....;cross-links;;
14;�-... are basically molecular bridges between polymer chains.;Cross-links;;
15;Cross-links are basically molecular ... between polymer chains.;bridges;;
16;An ethene functional group is called a � group.;vinyl;;
17;A vinyl group is the name for the functional group made of �.;ethene;;
18;Chloroethene is more commonly called � �.;vinyl chloride;;
19;The common name for polychloroethene is �.;polyvinyl chloride;;
20;The short for polyvinyl chloride is �.;PVC;;
21;Polypropylene is a polymer made of �.;propene/propylene;;
22;The addition of a phenyl group to propylene forms a chemical called �.;styrene;;
23;Polystyrene is used to make �.;styrofoam;;
24;Polytetrafluorethylene is used more commonly known as �.;teflon;;
25;Ethylene polymers are produced by ... polymerisation.;addition;;
26;Addition polymerisation requires a � � to start.;free radical;;
27;� ... are atoms or ions that have a single unpaired electron.;Free radicals;;
28;Free radicals are atoms or ... that have a single unpaired electron.;ions;;
29;Free radicals are atoms or ions that have a single ... electron.;unpaired;;
30;Free radicals are very �.;unstable/reactant;;
31;... acid condensation polymerizations allow the creation of natural polymers.;Amine;;
32;Amine acid ... polymerizations allow the creation of natural polymers.;condensation;;
33;Amine acid condensation polymerizations allow the creation of ... polymers.;natural;;
34;... acids polymerize through condensation reactions.;Amino;;
35;Amino acids ... through condensation reactions.;polymerize;;
36;Amino acids polymerize through ... reactions.;condensation;;
37;Polymerized sugars are called �.;polysaccharides;;
38;Polysaccharides ... energy used by living organisms.;store;;
39;Polysaccharides store ... used by living organisms.;energy;;
nr #46;Global Carbon Cycle;answer;50;
1;Global warming is cause by spiking concentrations of � in the atmosphere.;CO2;;
2;� � gases absorb heat energy increasing the average temperature on earth.;Green house ;;
3;Green house gases absorb ... energy increasing the average temperature on earth.;heat;;
4;Green house gases absorb heat energy ... the average temperature on earth.;increasing;;
5;Plant photosynthesis change the � on Earth by converting carbon dioxide to oxygen.;atmosphere;;
6;Removal of high concentration of CO2 from the atmosphere caused the temperature to � on earth.;fall;;
7;... carbon is also called organic carbon.;Reduced;;
8;Reduced carbon is also called ... carbon.;organic;;
9;Fossil fuels are made up of � carbon from dead things.;organic;;
10;Plants use carbon from � CO2 to make sugars.;atmospheric;;
11;After being ... carbon returns to the enviornment.;metabolized;;
12;After being metabolized carbon returns to the ....;enviornment;;
13;Metabolized carbon ends up in the ..., water, or the earth itself.;air;;
14;Metabolized carbon ends up in the air, ..., or the earth itself.;water;;
15;Metabolized carbon ends up in the air, water, or the ... itself.;earth;;
16;When carbon is released back into the ... the carbon cycle starts again.;atmosphere;;
17;When carbon is released back into the atmosphere the carbon ... starts again.;cycle;;
18;... use a process called carbon fixation to convert it to organic compounds such as sugars.;Plants;;
19;Plants use a process called carbon ... to convert it to organic compounds such as sugars.;fixation;;
20;Plants use a process called carbon fixation to ... it to organic compounds such as sugars.;convert;;
21;Carbon fixation take carbon in the form of a �, carbon dioxide, and solidifies it into solid carbon compounds.;gas;;
22;Carbon ... take carbon in the form of a gas, carbon dioxide, and solidifies it into solid carbon compounds.;fixation;;
23;Write the general reaction for carbon fixation.;see fig;;
24;Write the general reaction for photosynthesis of of a glucose molecule.;see fig;;
25;Photosynthesis is a � reaction where carbon is reduced and oxygen oxidised.;redox;;
26;Cellular respiration is essentially the � of carbon fixation.;reverse;;
27;Write the general reaction for cellular respiration for glucose.;see fig;;
28;Cellular respiration is a � reaction, just like carbon fixation.;redox;;
29;Carbon dioxide reacts with water to form � acid.;carbonic;;
30;�% of earths carbon is locked up as inorganic carbonates in the earths crust and mantle.;80%;;
31;� fuels include coal, petroleum and natural gas.;fossil;;
32;� is the main consitutent of gasoline.;Octane;;
33;The enviornment can reabsorb only about �% of the 30 million tons of carbon produced annually by humans.;40%;;
34;There is a surplus of � gigatons of carbon each year.;18;;
